更新日期,#genre#
CCTV1,http://175.8.28.207:9999/tsfile/live/0001_1.m3u8$IPV4•线路27
CCTV1,http://t.061899.xyz/tl/tl.php?id=cctv1$IPV4•线路28
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8$IPV4•线路29
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8$IPV4•线路30
CCTV1,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv1$IPV4•线路31
CCTV1,http://cdn6.veryfast.filegear-sg.me/live/cctv1/stream.m3u8$IPV4•线路32
CCTV1,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv1.flv$IPV4•线路33
CCTV1,http://php.cqshushu.ggff.net/jzb.php?id=cctv1&公众号【医工学习日志】$IPV4•线路34
CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8$IPV4•线路35
CCTV2,http://148.135.93.213/live.php?id=CCTV2$IPV4•线路1
CCTV2,http://182.150.23.74:808/hls/2/index.m3u8$IPV4•线路2
CCTV2,http://113.95.132.166:554/rtp/239.253.43.17:5146$IPV4•线路3
CCTV2,http://113.95.132.166:554/rtp/239.77.0.137:5146$IPV4•线路4
CCTV2,http://113.95.132.166:554/rtp/239.77.1.158:5146$IPV4•线路5
CCTV2,http://171.213.234.216:8089/rtp/239.93.1.23:6000$IPV4•线路6
CCTV2,http://183.164.37.17:4022/rtp/238.1.78.235:7752$IPV4•线路7
CCTV2,http://183.164.46.181:6688/rtp/238.1.78.235:7752$IPV4•线路8
CCTV2,http://183.165.195.249:7000/rtp/238.1.78.235:7752$IPV4•线路9
CCTV2,http://183.30.201.121:10002/rtp/239.253.43.17:5146$IPV4•线路10
CCTV2,http://183.30.201.121:10002/rtp/239.77.0.137:5146$IPV4•线路11
CCTV2,http://183.30.201.121:10002/rtp/239.77.1.158:5146$IPV4•线路12
CCTV2,http://58.63.66.57:8888/rtp/239.253.43.17:5146$IPV4•线路13
CCTV2,http://58.63.66.57:8888/rtp/239.77.0.137:5146$IPV4•线路14
CCTV2,http://58.63.66.57:8888/rtp/239.77.1.158:5146$IPV4•线路15
CCTV2,http://183.11.239.36:808/hls/20/index.m3u8$IPV4•线路16
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8$IPV4•线路17
CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8$IPV4•线路18
CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8$IPV4•线路19
CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8$IPV4•线路20
CCTV2,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8$IPV4•线路21
CCTV2,http://175.8.28.207:9999/tsfile/live/0002_1.m3u8$IPV4•线路22
CCTV2,http://t.061899.xyz/tl/tl.php?id=cctv2$IPV4•线路23
CCTV2,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8$IPV4•线路24
CCTV2,http://www.kaniptv.cn/mk.php?ip=sdxztest1.abcnic.com:&id=live1009$IPV4•线路25
CCTV2,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv2.flv$IPV4•线路26
CCTV2,http://php.cqshushu.ggff.net/jzb.php?id=cctv2&公众号【医工学习日志】$IPV4•线路27
CCTV2,http://111.43.126.240:9003/hls/14/index.m3u8$IPV4•线路28
CCTV3,http://101.35.240.114:88/live.php?id=CCTV3$IPV4•线路1
CCTV3,http://113.95.132.166:554/rtp/239.77.0.169:5146$IPV4•线路2
CCTV3,http://113.95.132.166:554/rtp/239.77.0.175:5146$IPV4•线路3
CCTV3,http://171.213.234.216:8089/rtp/239.93.0.109:5140$IPV4•线路4
CCTV3,http://183.164.37.17:4022/rtp/238.1.78.170:7232$IPV4•线路5
CCTV3,http://183.164.46.181:6688/rtp/238.1.78.170:7232$IPV4•线路6
CCTV3,http://183.165.195.249:7000/rtp/238.1.78.170:7232$IPV4•线路7
CCTV3,http://183.30.201.121:10002/rtp/239.77.0.169:5146$IPV4•线路8
CCTV3,http://183.30.201.121:10002/rtp/239.77.0.175:5146$IPV4•线路9
CCTV3,http://58.63.66.57:8888/rtp/239.77.0.169:5146$IPV4•线路10
CCTV3,http://58.63.66.57:8888/rtp/239.77.0.175:5146$IPV4•线路11
CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8$IPV4•线路12
CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8$IPV4•线路13
CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8$IPV4•线路14
CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8$IPV4•线路15
CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8$IPV4•线路16
CCTV3,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8$IPV4•线路17
CCTV3,http://175.8.28.207:9999/tsfile/live/0003_1.m3u8$IPV4•线路18
CCTV3,http://t.061899.xyz/tl/tl.php?id=cctv3$IPV4•线路19
CCTV3,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8$IPV4•线路20
CCTV3,https://stream1.freetv.fun/cctv3-39.m3u8$IPV4•线路21
CCTV3,http://www.chutouge.top:34022/rtp/239.3.1.172:8001$IPV4•线路22
CCTV3,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv3.flv$IPV4•线路23
CCTV3,http://php.cqshushu.ggff.net/jzb.php?id=cctv3&公众号【医工学习日志】$IPV4•线路24
CCTV3,http://111.43.126.240:9003/hls/15/index.m3u8$IPV4•线路25
CCTV4,http://148.135.93.213/live.php?id=CCTV4$IPV4•线路1
CCTV4,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$IPV4•线路2
CCTV4,http://113.95.132.166:554/rtp/239.253.43.120:5146$IPV4•线路3
CCTV4,http://113.95.132.166:554/rtp/239.253.43.121:5146$IPV4•线路4
CCTV4,http://113.95.132.166:554/rtp/239.77.0.78:5146$IPV4•线路5
CCTV4,http://113.95.132.166:554/rtp/239.77.1.163:5146$IPV4•线路6
CCTV4,http://113.95.132.166:554/rtp/239.77.1.166:5146$IPV4•线路7
CCTV4,http://171.213.234.216:8089/rtp/239.93.1.105:5140$IPV4•线路8
CCTV4,http://183.164.37.17:4022/rtp/238.1.78.236:7760$IPV4•线路9
CCTV4,http://183.164.46.181:6688/rtp/238.1.78.236:7760$IPV4•线路10
CCTV4,http://183.165.195.249:7000/rtp/238.1.78.236:7760$IPV4•线路11
CCTV4,http://183.30.201.121:10002/rtp/239.253.43.120:5146$IPV4•线路12
CCTV4,http://183.30.201.121:10002/rtp/239.253.43.121:5146$IPV4•线路13
CCTV4,http://183.30.201.121:10002/rtp/239.77.0.78:5146$IPV4•线路14
CCTV4,http://183.30.201.121:10002/rtp/239.77.1.163:5146$IPV4•线路15
CCTV4,http://183.30.201.121:10002/rtp/239.77.1.166:5146$IPV4•线路16
CCTV4,http://58.63.66.57:8888/rtp/239.253.43.120:5146$IPV4•线路17
CCTV4,http://58.63.66.57:8888/rtp/239.253.43.121:5146$IPV4•线路18
CCTV4,http://58.63.66.57:8888/rtp/239.77.0.78:5146$IPV4•线路19
CCTV4,http://58.63.66.57:8888/rtp/239.77.1.163:5146$IPV4•线路20
CCTV4,http://58.63.66.57:8888/rtp/239.77.1.166:5146$IPV4•线路21
CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8$IPV4•线路22
CCTV4,http://124.116.183.146:9901/tsfile/live/0004_1.m3u8$IPV4•线路23
CCTV4,http://112.27.235.94:8000/hls/4/index.m3u8$IPV4•线路24
CCTV4,http://183.11.239.36:808/hls/22/index.m3u8$IPV4•线路25
CCTV4,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8$IPV4•线路26
CCTV4,http://175.8.28.207:9999/tsfile/live/0004_1.m3u8$IPV4•线路27
CCTV4,http://t.061899.xyz/tl/tl.php?id=cctv4$IPV4•线路28
CCTV4,https://zby.130519.xyz/PLTV/11/224/3221226124/index.m3u8$IPV4•线路29
CCTV4,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv4$IPV4•线路30
CCTV4,p3p://focus169.org:25271/67dcfe77000b52d79138a0ed4cc7303a$IPV4•线路31
CCTV4,p3p://focus169.org:35351/67dcfe77000b52d79138a0ed4cc7303a$IPV4•线路32
CCTV4,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv4.flv$IPV4•线路33
CCTV4,http://php.cqshushu.ggff.net/jzb.php?id=cctv4&公众号【医工学习日志】$IPV4•线路34
CCTV4,http://111.43.126.240:9003/hls/16/index.m3u8$IPV4•线路35
CCTV5,http://101.35.240.114:88/live.php?id=CCTV5$IPV4•线路1
CCTV5,http://113.95.132.166:554/rtp/239.77.0.170:5146$IPV4•线路2
CCTV5,http://113.95.132.166:554/rtp/239.77.0.177:5146$IPV4•线路3
CCTV5,http://171.213.234.216:8089/rtp/239.93.42.37:5140$IPV4•线路4
CCTV5,http://183.164.37.17:4022/rtp/238.1.78.171:7240$IPV4•线路5
CCTV5,http://183.164.46.181:6688/rtp/238.1.78.171:7240$IPV4•线路6
CCTV5,http://183.165.195.249:7000/rtp/238.1.78.171:7240$IPV4•线路7
CCTV5,http://183.30.201.121:10002/rtp/239.77.0.170:5146$IPV4•线路8
CCTV5,http://183.30.201.121:10002/rtp/239.77.0.177:5146$IPV4•线路9
CCTV5,http://58.63.66.57:8888/rtp/239.77.0.170:5146$IPV4•线路10
CCTV5,http://58.63.66.57:8888/rtp/239.77.0.177:5146$IPV4•线路11
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8$IPV4•线路12
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8$IPV4•线路13
CCTV5,http://124.116.183.146:9901/tsfile/live/0005_1.m3u8$IPV4•线路14
CCTV5,http://222.169.85.8:9901/tsfile/live/0005_1.m3u8$IPV4•线路15
CCTV5,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8$IPV4•线路16
CCTV5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8$IPV4•线路17
CCTV5,http://175.8.28.207:9999/tsfile/live/0005_1.m3u8$IPV4•线路18
CCTV5,http://t.061899.xyz/tl/tl.php?id=cctv5$IPV4•线路19
CCTV5,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8$IPV4•线路20
CCTV5,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv5$IPV4•线路21
CCTV5,p3p://focus169.org:25271/68b063570001c261caf5873a28f36cae$IPV4•线路22
CCTV5,p3p://focus169.org:35351/68b063570001c261caf5873a28f36cae$IPV4•线路23
CCTV5,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv5.flv$IPV4•线路24
CCTV5,http://php.cqshushu.ggff.net/jzb.php?id=cctv5&公众号【医工学习日志】$IPV4•线路25
CCTV5,http://111.43.126.240:9003/hls/17/index.m3u8$IPV4•线路26
CCTV5+,http://148.135.93.213/live.php?id=CCTV5p$IPV4•线路1
CCTV5+,http://cssbyd.imwork.net:8082/hls/6/index.m3u8$IPV4•线路2
CCTV5+,http://119.185.70.185:1234/641886773$IPV4•线路3
CCTV5+,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv5p&zy.m3u8$IPV4•线路4
CCTV5+,http://go.bkpcp.top/mg/cctv5p?$IPV4•线路5
CCTV5+,http://38.75.136.137:98/gslb/dsdqpub/cctv5+hd.m3u8?auth=testpub$IPV4•线路6
CCTV5+,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226711/1.m3u8$IPV4•线路7
CCTV5+,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8$IPV4•线路8
CCTV5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8$IPV4•线路9
CCTV5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8$IPV4•线路10
CCTV5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
CCTV5+,http://t.061899.xyz/tl/tl.php?id=cctv5p$IPV4•线路12
CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8$IPV4•线路13
CCTV5+,p3p://focus169.org:25271/68b0696a000b71cdcb0d43e43abf2042$IPV4•线路14
CCTV5+,p3p://focus169.org:35351/68b0696a000b71cdcb0d43e43abf2042$IPV4•线路15
CCTV5+,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv5p.flv$IPV4•线路16
CCTV5+,http://php.cqshushu.ggff.net/jzb.php?id=cctv5plus&公众号【医工学习日志】$IPV4•线路17
CCTV5+,http://111.43.126.240:9003/hls/18/index.m3u8$IPV4•线路18
CCTV6,http://101.35.240.114:88/live.php?id=CCTV6$IPV4•线路1
CCTV6,http://113.95.132.166:554/rtp/239.77.0.171:5146$IPV4•线路2
CCTV6,http://113.95.132.166:554/rtp/239.77.0.178:5146$IPV4•线路3
CCTV6,http://171.213.234.216:8089/rtp/239.93.42.38:5140$IPV4•线路4
CCTV6,http://183.164.37.17:4022/rtp/238.1.78.172:7248$IPV4•线路5
CCTV6,http://183.164.46.181:6688/rtp/238.1.78.172:7248$IPV4•线路6
CCTV6,http://183.165.195.249:7000/rtp/238.1.78.172:7248$IPV4•线路7
CCTV6,http://183.30.201.121:10002/rtp/239.77.0.171:5146$IPV4•线路8
CCTV6,http://183.30.201.121:10002/rtp/239.77.0.178:5146$IPV4•线路9
CCTV6,http://58.63.66.57:8888/rtp/239.77.0.171:5146$IPV4•线路10
CCTV6,http://58.63.66.57:8888/rtp/239.77.0.178:5146$IPV4•线路11
CCTV6,http://222.169.85.8:9901/tsfile/live/0006_1.m3u8$IPV4•线路12
CCTV6,http://124.116.183.146:9901/tsfile/live/0006_1.m3u8$IPV4•线路13
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8$IPV4•线路14
CCTV6,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8$IPV4•线路15
CCTV6,http://182.150.23.74:808/hls/6/index.m3u8$IPV4•线路16
CCTV6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8$IPV4•线路17
CCTV6,http://175.8.28.207:9999/tsfile/live/0006_1.m3u8$IPV4•线路18
CCTV6,http://t.061899.xyz/tl/tl.php?id=cctv6$IPV4•线路19
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8$IPV4•线路20
CCTV6,https://stream1.freetv.fun/cctv6-27.m3u8$IPV4•线路21
CCTV6,https://smart.946985.filegear-sg.me/smart.php?id=cctv6$IPV4•线路22
CCTV6,p3p://focus169.org:25271/64260cc800087ffdedfb712c61a06569$IPV4•线路23
CCTV6,p3p://focus169.org:35351/64260cc800087ffdedfb712c61a06569$IPV4•线路24
CCTV6,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv6.flv$IPV4•线路25
CCTV6,http://php.cqshushu.ggff.net/jzb.php?id=cctv6&公众号【医工学习日志】$IPV4•线路26
CCTV6,http://111.43.126.240:9003/hls/19/index.m3u8$IPV4•线路27
CCTV7,http://148.135.93.213/live.php?id=CCTV7$IPV4•线路1
CCTV7,http://113.95.132.166:554/rtp/239.77.0.138:5146$IPV4•线路2
CCTV7,http://113.95.132.166:554/rtp/239.77.1.159:5146$IPV4•线路3
CCTV7,http://113.95.132.166:554/rtp/239.77.1.167:5146$IPV4•线路4
CCTV7,http://171.213.234.216:8089/rtp/239.93.1.67:5140$IPV4•线路5
CCTV7,http://183.164.37.17:4022/rtp/238.1.78.239:7784$IPV4•线路6
CCTV7,http://183.164.46.181:6688/rtp/238.1.78.239:7784$IPV4•线路7
CCTV7,http://183.165.195.249:7000/rtp/238.1.78.239:7784$IPV4•线路8
CCTV7,http://183.30.201.121:10002/rtp/239.77.0.138:5146$IPV4•线路9
CCTV7,http://183.30.201.121:10002/rtp/239.77.1.159:5146$IPV4•线路10
CCTV7,http://183.30.201.121:10002/rtp/239.77.1.167:5146$IPV4•线路11
CCTV7,http://58.63.66.57:8888/rtp/239.77.0.138:5146$IPV4•线路12
CCTV7,http://58.63.66.57:8888/rtp/239.77.1.159:5146$IPV4•线路13
CCTV7,http://58.63.66.57:8888/rtp/239.77.1.167:5146$IPV4•线路14
CCTV7,http://112.46.85.60:8009/hls/504/index.m3u8$IPV4•线路15
CCTV7,http://124.116.183.146:9901/tsfile/live/0007_1.m3u8$IPV4•线路16
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8$IPV4•线路17
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8$IPV4•线路18
CCTV7,http://183.11.239.36:808/hls/25/index.m3u8$IPV4•线路19
CCTV7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8$IPV4•线路20
CCTV7,http://175.8.28.207:9999/tsfile/live/0007_1.m3u8$IPV4•线路21
CCTV7,http://t.061899.xyz/tl/tl.php?id=cctv7$IPV4•线路22
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8$IPV4•线路23
CCTV7,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv7$IPV4•线路24
CCTV7,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv7.flv$IPV4•线路25
CCTV7,http://php.cqshushu.ggff.net/jzb.php?id=cctv7&公众号【医工学习日志】$IPV4•线路26
CCTV7,http://111.43.126.240:9003/hls/20/index.m3u8$IPV4•线路27
CCTV8,http://101.35.240.114:88/live.php?id=CCTV8$IPV4•线路1
CCTV8,http://113.95.132.166:554/rtp/239.77.0.172:5146$IPV4•线路2
CCTV8,http://113.95.132.166:554/rtp/239.77.0.181:5146$IPV4•线路3
CCTV8,http://171.213.234.216:8089/rtp/239.93.42.39:5140$IPV4•线路4
CCTV8,http://183.164.37.17:4022/rtp/238.1.78.173:7256$IPV4•线路5
CCTV8,http://183.164.46.181:6688/rtp/238.1.78.173:7256$IPV4•线路6
CCTV8,http://183.165.195.249:7000/rtp/238.1.78.173:7256$IPV4•线路7
CCTV8,http://183.30.201.121:10002/rtp/239.77.0.172:5146$IPV4•线路8
CCTV8,http://183.30.201.121:10002/rtp/239.77.0.181:5146$IPV4•线路9
CCTV8,http://58.63.66.57:8888/rtp/239.77.0.172:5146$IPV4•线路10
CCTV8,http://58.63.66.57:8888/rtp/239.77.0.181:5146$IPV4•线路11
CCTV8,http://222.169.85.8:9901/tsfile/live/0008_1.m3u8$IPV4•线路12
CCTV8,http://182.150.23.74:808/hls/8/index.m3u8$IPV4•线路13
CCTV8,http://112.46.85.60:8009/hls/8/index.m3u8$IPV4•线路14
CCTV8,http://124.116.183.146:9901/tsfile/live/0008_1.m3u8$IPV4•线路15
CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8$IPV4•线路16
CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8$IPV4•线路17
CCTV8,http://175.8.28.207:9999/tsfile/live/0008_1.m3u8$IPV4•线路18
CCTV8,http://t.061899.xyz/tl/tl.php?id=cctv8$IPV4•线路19
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8$IPV4•线路20
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8$IPV4•线路21
CCTV8,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv8$IPV4•线路22
CCTV8,https://stream1.freetv.fun/cctv8-21.m3u8$IPV4•线路23
CCTV8,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv8.flv$IPV4•线路24
CCTV8,http://php.cqshushu.ggff.net/jzb.php?id=cctv8&公众号【医工学习日志】$IPV4•线路25
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8$IPV4•线路26
CCTV9,http://148.135.93.213/live.php?id=CCTV9$IPV4•线路1
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8$IPV4•线路2
CCTV9,http://113.95.132.166:554/rtp/239.77.0.135:5146$IPV4•线路3
CCTV9,http://113.95.132.166:554/rtp/239.77.1.160:5146$IPV4•线路4
CCTV9,http://113.95.132.166:554/rtp/239.77.1.168:5146$IPV4•线路5
CCTV9,http://171.213.234.216:8089/rtp/239.93.1.24:5140$IPV4•线路6
CCTV9,http://183.164.37.17:4022/rtp/238.1.78.240:7792$IPV4•线路7
CCTV9,http://183.164.46.181:6688/rtp/238.1.78.240:7792$IPV4•线路8
CCTV9,http://183.165.195.249:7000/rtp/238.1.78.240:7792$IPV4•线路9
CCTV9,http://183.30.201.121:10002/rtp/239.77.0.135:5146$IPV4•线路10
CCTV9,http://183.30.201.121:10002/rtp/239.77.1.160:5146$IPV4•线路11
CCTV9,http://183.30.201.121:10002/rtp/239.77.1.168:5146$IPV4•线路12
CCTV9,http://58.63.66.57:8888/rtp/239.77.0.135:5146$IPV4•线路13
CCTV9,http://58.63.66.57:8888/rtp/239.77.1.160:5146$IPV4•线路14
CCTV9,http://58.63.66.57:8888/rtp/239.77.1.168:5146$IPV4•线路15
CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8$IPV4•线路16
CCTV9,http://124.116.183.146:9901/tsfile/live/0009_1.m3u8$IPV4•线路17
CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8$IPV4•线路18
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8$IPV4•线路19
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路20
CCTV9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8$IPV4•线路21
CCTV9,http://175.8.28.207:9999/tsfile/live/0009_1.m3u8$IPV4•线路22
CCTV9,http://t.061899.xyz/tl/tl.php?id=cctv9$IPV4•线路23
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8$IPV4•线路24
CCTV9,http://p.ytelc.com/169l/0/cctv.php?id=cctv9$IPV4•线路25
CCTV9,https://stream1.freetv.fun/cctv9-43.m3u8$IPV4•线路26
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv9.flv$IPV4•线路27
CCTV9,http://php.cqshushu.ggff.net/jzb.php?id=cctv9&公众号【医工学习日志】$IPV4•线路28
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8$IPV4•线路29
CCTV10,http://101.35.240.114:88/live.php?id=CCTV10$IPV4•线路1
CCTV10,http://113.95.132.166:554/rtp/239.77.0.134:5146$IPV4•线路2
CCTV10,http://113.95.132.166:554/rtp/239.77.1.113:5146$IPV4•线路3
CCTV10,http://113.95.132.166:554/rtp/239.77.1.169:5146$IPV4•线路4
CCTV10,http://171.213.234.216:8089/rtp/239.93.1.28:5140$IPV4•线路5
CCTV10,http://183.164.37.17:4022/rtp/238.1.78.241:7800$IPV4•线路6
CCTV10,http://183.164.46.181:6688/rtp/238.1.78.241:7800$IPV4•线路7
CCTV10,http://183.165.195.249:7000/rtp/238.1.78.241:7800$IPV4•线路8
CCTV10,http://183.30.201.121:10002/rtp/239.77.0.134:5146$IPV4•线路9
CCTV10,http://183.30.201.121:10002/rtp/239.77.1.113:5146$IPV4•线路10
CCTV10,http://183.30.201.121:10002/rtp/239.77.1.169:5146$IPV4•线路11
CCTV10,http://58.63.66.57:8888/rtp/239.77.0.134:5146$IPV4•线路12
CCTV10,http://58.63.66.57:8888/rtp/239.77.1.113:5146$IPV4•线路13
CCTV10,http://58.63.66.57:8888/rtp/239.77.1.169:5146$IPV4•线路14
CCTV10,http://182.150.23.74:808/hls/10/index.m3u8$IPV4•线路15
CCTV10,http://222.169.85.8:9901/tsfile/live/0010_1.m3u8$IPV4•线路16
CCTV10,http://124.116.183.146:9901/tsfile/live/0010_1.m3u8$IPV4•线路17
CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8$IPV4•线路18
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8$IPV4•线路19
CCTV10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$IPV4•线路20
CCTV10,http://175.8.28.207:9999/tsfile/live/0010_1.m3u8$IPV4•线路21
CCTV10,http://t.061899.xyz/tl/tl.php?id=cctv10$IPV4•线路22
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8$IPV4•线路23
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$IPV4•线路24
CCTV10,http://mgsp-ali2.live.miguvideo.com:8088/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=20251104100047fcb98e172c7d4514aba54042a02bbc53&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251104100047&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.88&SecurityKey=20251104100047&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&encrypt=7e89e487ad23adf0622bdea777a245b1$IPV4•线路25
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv10.flv$IPV4•线路26
CCTV10,http://php.cqshushu.ggff.net/jzb.php?id=cctv10&公众号【医工学习日志】$IPV4•线路27
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8$IPV4•线路28
CCTV11,http://148.135.93.213/live.php?id=CCTV11$IPV4•线路1
CCTV11,http://113.95.132.166:554/rtp/239.77.1.238:5146$IPV4•线路2
CCTV11,http://171.213.234.216:8089/rtp/239.93.0.102:5140$IPV4•线路3
CCTV11,http://183.164.37.17:4022/rtp/238.1.78.206:7502$IPV4•线路4
CCTV11,http://183.164.46.181:6688/rtp/238.1.78.206:7502$IPV4•线路5
CCTV11,http://183.165.195.249:7000/rtp/238.1.78.206:7502$IPV4•线路6
CCTV11,http://183.30.201.121:10002/rtp/239.77.1.238:5146$IPV4•线路7
CCTV11,http://58.63.66.57:8888/rtp/239.77.1.238:5146$IPV4•线路8
CCTV11,http://182.150.23.74:808/hls/11/index.m3u8$IPV4•线路9
CCTV11,http://222.169.85.8:9901/tsfile/live/0011_1.m3u8$IPV4•线路10
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8$IPV4•线路11
CCTV11,http://183.11.239.36:808/hls/29/index.m3u8$IPV4•线路12
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8$IPV4•线路13
CCTV11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8$IPV4•线路14
CCTV11,http://175.8.28.207:9999/tsfile/live/0011_1.m3u8$IPV4•线路15
CCTV11,http://t.061899.xyz/tl/tl.php?id=cctv11$IPV4•线路16
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8$IPV4•线路17
CCTV11,http://www.kaniptv.cn/mk.php?ip=123.121.0.32:8014&id=cctv11$IPV4•线路18
CCTV11,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv11.flv$IPV4•线路19
CCTV11,http://php.cqshushu.ggff.net/jzb.php?id=cctv11&公众号【医工学习日志】$IPV4•线路20
CCTV11,http://111.43.126.240:9003/hls/24/index.m3u8$IPV4•线路21
CCTV12,http://101.35.240.114:88/live.php?id=CCTV12$IPV4•线路1
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8$IPV4•线路2
CCTV12,http://119.185.70.185:1234/673168185$IPV4•线路3
CCTV12,http://107.150.60.122/live/cctv12hd.m3u8$IPV4•线路4
CCTV12,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv12&zy.m3u8$IPV4•线路5
CCTV12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub$IPV4•线路6
CCTV12,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226723/1.m3u8$IPV4•线路7
CCTV12,http://113.95.132.166:554/rtp/239.77.0.136:5146$IPV4•线路8
